variable,x_value,probability
bio_15,582.4986545651943,0.3599417805671692
bio_15,585.241065217368,0.3599417805671692
bio_15,587.9834758695417,0.3599417805671692
bio_15,590.7258865217154,0.3599417805671692
bio_15,593.4682971738891,0.3599417805671692
bio_15,596.2107078260628,0.3599417805671692
bio_15,598.9531184782365,0.3599417805671692
bio_15,601.6955291304103,0.3599417805671692
bio_15,604.4379397825838,0.3599417805671692
bio_15,607.1803504347575,0.3599417805671692
bio_15,609.9227610869311,0.3599417805671692
bio_15,612.6651717391048,0.3599417805671692
bio_15,615.4075823912785,0.3599417805671692
bio_15,618.1499930434522,0.3599417805671692
bio_15,620.892403695626,0.3599417805671692
bio_15,623.6348143477996,0.3599417805671692
bio_15,626.3772249999734,0.3599417805671692
bio_15,629.119635652147,0.3599417805671692
bio_15,631.8620463043206,0.3599417805671692
bio_15,634.6044569564943,0.3599417805671692
bio_15,637.346867608668,0.3599417805671692
bio_15,640.0892782608416,0.3599417805671692
bio_15,642.8316889130153,0.3599417805671692
bio_15,645.574099565189,0.45948490500450134
bio_15,648.3165102173627,0.45948490500450134
bio_15,651.0589208695365,0.45948490500450134
bio_15,653.8013315217102,0.45948490500450134
bio_15,656.5437421738839,0.45948490500450134
bio_15,659.2861528260574,0.45948490500450134
bio_15,662.0285634782311,0.45948490500450134
bio_15,664.7709741304049,0.45948490500450134
bio_15,667.5133847825784,0.45948490500450134
bio_15,670.2557954347521,0.45948490500450134
bio_15,672.9982060869258,0.45948490500450134
bio_15,675.7406167390996,0.45948490500450134
bio_15,678.4830273912733,0.45948490500450134
bio_15,681.225438043447,0.45948490500450134
bio_15,683.9678486956207,0.45948490500450134
bio_15,686.7102593477942,0.45948490500450134
bio_15,689.452669999968,0.45948490500450134
bio_15,692.1950806521417,0.45948490500450134
bio_15,694.9374913043152,0.45948490500450134
bio_15,697.679901956489,0.45948490500450134
bio_15,700.4223126086627,0.45948490500450134
bio_15,703.1647232608364,0.45948490500450134
bio_15,705.9071339130101,0.45948490500450134
bio_15,708.6495445651838,0.45948490500450134
bio_15,711.3919552173575,0.45948490500450134
bio_15,714.1343658695312,0.45948490500450134
bio_15,716.8767765217048,0.45948490500450134
bio_15,719.6191871738785,0.45948490500450134
bio_15,722.361597826052,0.45948490500450134
bio_15,725.1040084782258,0.45948490500450134
bio_15,727.8464191303995,0.45948490500450134
bio_15,730.5888297825732,0.45948490500450134
bio_15,733.3312404347469,0.45948490500450134
bio_15,736.0736510869206,0.45948490500450134
bio_15,738.8160617390943,0.45948490500450134
bio_15,741.558472391268,0.45948490500450134
bio_15,744.3008830434416,0.45948490500450134
bio_15,747.0432936956153,0.45948490500450134
bio_15,749.785704347789,0.45948490500450134
bio_15,752.5281149999626,0.45948490500450134
bio_15,755.2705256521363,0.45948490500450134
